@id,leisure,name,operator,sport,longitude,latitude,addr:city,addr:housenumber,addr:postcode,addr:street,website,addr:country,addr:suburb,contact:phone,contact:website,entrance,lastcheck,wheelchair,email,level,opening_hours,phone,check_date:opening_hours,wikimedia_commons,contact:facebook,note,sauna,description,old_name,postal_code,brand,brand:wikidata,brand:wikipedia,fax,check_date,layer,toilets:wheelchair,branch,contact:email,fixme,indoor,contact:fax,fee,toilets,addr:floor,wheelchair:description,note:opening_hours,opening_hours:signed,fitness_station,contact:city,contact:country,contact:housenumber,contact:instagram,contact:postcode,contact:street,currency:EUR,internet_access,old_name:language,operator:type,payment:cash,ref:vatin,amenity,access,personal_trainer,internet_access:fee,internet_access:operator,internet_access:ssid,alt_name,removed:contact:email,removed:contact:facebook,removed:contact:phone,removed:contact:website,removed:name,source,mobile,opening_date,not:name,url,female,male,disused:name,disused:short_name,ref,club,opening_hours:url,dispensing,fitness_station:for,start_date,swimming_pool,was:shop,tanning,opening_hours:covid19,brand:website,facebook,disused:shop,short_name,blind,opening_hours:lastcheck,post_office,post_office:brand,post_office:service_provider,image,tourism,shop,survey:date,contact:mobile,emergency,lit,dance:teaching,office,gender,cost,min_age,building,cuisine,healthcare,contact:foursquare,parts,service,addr:housename,children,baby,fitness_station:climbingframe,fitness_station:horizontal_bar,material,surface,last_check,official_name,payment:girocard,payment:mastercard,payment:visa,addr:place,diet:vegan,diet:vegetarian,outdoor_seating,health_facility:type,charge,door,wheelchair:description:de,healthcare:speciality,fitness_centre:for,name:de,name:en,name:ja,ele,disused:leisure,natural,contact:twitter,proposed:shop,price,addr:unit,university,covered,est_height,playground,sport_centre,payment:cards,payment:credit_cards,payment:debit_cards,contact:pinterest,contact:youtube,gymnastics,clothes,membership,sports_centre,description:de,outdoor,noexit,old_brand,contact:whatsapp,shelter_type,is_in,private,operator:wikidata,operator:wikipedia,exercise,internet_access:brand,internet_access:brand:wikidata,internet_access:captive_portal,health_specialty:yoga,note:de,female:signed,male:signed,building:roof:colour,training,was:name,contact:linkedin,contact:xing,website:check_date,payment:sepa,sports,mapillary,air_conditioning,smoking,toilets:fee,website_1,website_2,swimming,man_made,surveillance,opening_hours:office,not:brand:wikidata,elevator,changing_table,contact:yelp,step_count,backrest,seats,contact:telegram,owner,payment:coins,payment:notes,strapline,school,name:pl,payment,dance:style,loc_name,payment:apple_pay,payment:contactless,payment:google_pay,payment:maestro,payment:v_pay,source:addr,note:position,payment:ep_geldkarte,phone:mobile,old_name:1978-2008,old_name:2008,description:sport,sport:kungfu,sport:meditation,sport:qigong,sport:taijiquan,dog,source:name,defibrillator:location,source:opening_hours,description_1,level:ref,surveillance:type,parking,leisure_1,branch:de,branch:en,full_name,construction:leisure,construction:website,hansefit,source:date,temporary:access,ref:shop:num,addr:inclusion,disused,wheelchair:entrance_width,wheelchair:step_height,disused:contact:website,lastcheck:servicetime,toilets:access,service_times,wingtsun:teaching,old_addr:housenumber,old_addr:street,fitness_centre,climbing,parking:fee,phone_1,removed:leisure,climbing_pole,horizontal_bar,rings,wall_bars,contact:email_1,wikidata,abandoned:leisure,social_facility,social_facility:for,healthcare:counselling,building:levels,roof:levels,fitness_station:balance_beam,fitness_station:horizontal_ladder,room,count,light:method,light_source,woman,route,contact:url,payment:invoice,roof:shape,men,women,opening_hours:service,opening_hours:phone,capacity,inscription,vaccination,comment,payment:ec_cards,source:operator,bar,location,payment:american_express,reservation,rooms,stars,addr:interpolation,board_type,information,fitness_station:box,fitness_station:parallel_bars,fitness_station:push-up,noname,condition,name:signed,planned:leisure,massage,construction_year,name:ru,opening_hours:trainer,unisex,payment:visa_debit,opening_hours:sauna,panoramax,ref:forum,currency:XBT,payment:lightning,manufacturer,model,payment:lightning_contactless,payment:onchain,rental,min_height,payment:girocard_contactless,last_checked,panoramax:0,playground:theme,consulting,panoramax:1,panoramax:10,panoramax:11,panoramax:12,panoramax:2,panoramax:3,panoramax:4,panoramax:5,panoramax:6,panoramax:7,panoramax:8,panoramax:9,payment:prepaid_ticket,drinking_water:refill,atm,instagram,website:booking,board:title,direction,lgbtq,payment:paypal
node/277932872,fitness_centre,Kieser Training,Kieser Training,,9.7495507,52.3758945,Hannover,12,30175,Königstraße,https://www.kieser-training.com/,DE,,,,,,,,,,,,,,,,,,,Kieser Training,Q1112367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277932874,fitness_centre,Kieser Training,Kieser Training,,10.5144831,52.2556969,,,,,,,,,,,,yes,,,"Mo-Fr 07:30-21:30; PH,Sa,Su 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277932875,fitness_centre,Kieser Training,Kieser Training,,11.6356577,52.1304238,Magdeburg,173,39104,Breiter Weg,https://www.kieser-training.de/studios/magdeburg,DE,,,,,,limited,,,,+49 391 5313999,,,,,,,,39104,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277932879,fitness_centre,Basic-Fit,,fitness,8.8665341,53.0699264,Bremen,31-33,28207,Stresemannstraße,https://www.basic-fit.com/de-de/bremen,DE,,,,,,yes,,,Mo-Fr 06:00-22:30; Sa-Su 09:00-19:00; PH 09:00-16:00,,,,,,,,,,Basic-Fit,Q40165577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277932888,fitness_centre,Kieser Training,Kieser Training,,7.2154565,51.4506941,Bochum,68a,44795,Prinz-Regent-Straße,,DE,,,,,,limited,bochum1@kieser-training.com,,"Mo-Fr 07:30-21:30, Sa,Su,PH 09:00-18:00",+49 234 978320,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941624,fitness_centre,Kieser Training,,,7.0126821,51.4310585,Essen,36,45131,Veronikastraße,,DE,,,,,,yes,,,"Mo-Fr 07:30-21:30; Sa,Su,PH 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941628,fitness_centre,Kieser Training,Kieser Training,,6.7865472,51.4270632,Duisburg,23-25,47057,Schemkesweg,,DE,,,,,,yes,,,"Mo-Fr 07:30-21:30; Sa,Su,PH 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941631,fitness_centre,Kieser Training,Kieser Training,,6.8602828,51.2981693,,,,,,,,,,,,limited,,,,,,,,,,,,40878,Kieser Training,Q1112367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941632,fitness_centre,Kieser Training,Kieser Training,,7.1256398,51.2495613,Wuppertal,153,42117,Friedrich-Ebert-Straße,,,,,,,,no,,,,,,,,,,,,42117,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941636,fitness_centre,Kieser Training,BAM GmbH,,6.6912978,51.2005284,Neuss,101,41460,Meererhof,,DE,,+49 213 171 966 74,https://www.kieser-training.de/studios/neuss/,,,no,,,"Mo-Fr 07:30-21:30; Sa,Su,PH 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,Neuss,neuss1@kieser-training.com,check housenumber (not in range of surrounding building nore marked in NRW ALKIS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941638,fitness_centre,MedAix,,,6.4400092,51.1913019,,,,,https://www.medaix.de/,,,,,,,yes,,,,,,,,,,,,,,,,,2023-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941641,fitness_centre,Kieser Training,Kieser Training,,6.9565696,50.9522857,Köln,27-29,50670,Neusser Straße,,DE,,,,,,,,,,,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941642,fitness_centre,Kieser Training,Kieser Training,,6.9790282,50.9388974,,,,,,,,,,,,,,,"Mo-Fr 07:30-21:30, Sa,Su,PH 09:00-18:00",,2023-01-08,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,2024-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277941645,fitness_centre,Kieser Training,Kieser Training,,6.9045817,50.93854,,,,,https://www.kieser-training.de/,,,,,,,yes,,,,,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277944651,fitness_centre,Kieser Training,Kieser Training,,6.9962563,50.89316,Köln,11-15,50996,Oststraße,,,,,,,,yes,,,,,,,,,,,,50996,Kieser Training,Q1112367,de:Kieser Training,,,,,50996 Köln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277944653,fitness_centre,Kieser Training,Kieser Training,,7.2560723,51.1888246,,64,,Kölner Straße,,,,,,,,yes,,0,"Mo-Fr 07:30-21:30, Sa,Su 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277944655,fitness_centre,Kieser Training,Kieser Training,,7.1354321,50.992726,Bergisch Gladbach,19,51465,Odenthaler Straße,,DE,,,,,,yes,,,,,,,,,,,,,Kieser Training,Q1112367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277945233,fitness_centre,Kieser Training,Kieser Training,,7.0954501,50.7533457,Bonn,214-216,53117,Römerstraße,,DE,,,,,,no,,,,,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958275,fitness_centre,Kieser Training,Kieser Training,,13.3117903,52.5846088,Berlin,140d,13509,Holzhauser Straße,https://www.kieser-training.de/studios/berlin/berlin-reinickendorf,DE,Borsigwalde,,,,,,berlin5@kieser-training.com,,"Mo-Fr 07:00-22:00; Sa-Su,PH 09:00-18:00",+49 30 41718917,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,+49 30 41718918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958277,fitness_centre,Kieser Training,,,13.4425034,52.5467638,Berlin,107,10409,Ostseestraße,https://www.kieser-training.de/studios/berlin/berlin-prenzlauer-berg,DE,Prenzlauer Berg,,,,,yes,berlin6@kieser-training.com,,"Mo-Fr 07:00-21:00; PH,Sa,Su 09:00-18:00",+49 30 42105260,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,+49 30 42105266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958288,fitness_centre,Kieser Training,Kieser Training,,13.3051873,52.4799991,Berlin,9-13,14199,Forckenbeckstraße,,DE,Schmargendorf,+49 30 89725030,http://www.kieser-training.de/studios/berlin/berlin-wilmersdorf,,,,,,"Mo-Fr 07:30-21:30; Sa-Su, PH 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,,,,,,,berlin1@kieser-training.com,,,+49 30 89725031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958289,fitness_centre,Kieser Training,Kieser Training,,13.3296947,52.4429012,Berlin,2,12247,Teltowkanalstraße,,DE,Lankwitz,,,,,yes,,,,,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958291,fitness_centre,Kieser Training,Kieser Training,,13.4690013,52.4339942,Berlin,132,12351,Rudower Straße,,DE,Buckow,+49 30 60490052,https://www.kieser-training.de/studios/berlin/berlin-neukoelln,,,yes,,,"Mo-Fr 07:30-21:30; Sa-Su,PH 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,2023-07-23,,yes,,berlin7@kieser-training.com,,,+49 30 60490053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958294,fitness_centre,Kieser Training,Kieser Training,,13.1161868,52.3811078,,,,,,,,,,,,limited,,,"Mo-Fr 07:30-21:30, Sa,Su,PH 09:00-18:00",,,,,,,,,,Kieser Training,Q1112367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/277958295,fitness_centre,Kieser Training,Kieser Training,,11.9797093,51.4800786,Halle (Saale),8,06108,Charlottenstraße,,DE,,,,,,yes,,,,,,,,,,,,,Kieser Training,Q1112367,de:Kieser Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
